state,state_name,county,NAME,population_size,percent_65plus,count_65plus,CODE
23,Michigan,5,"Cumberland County, Maine",286119,15.84655336,45340,MI
37,Oklahoma,159,"Rowan County, North Carolina",138361,15.8440601,21922,OK
26,Missouri,111,"Midland County, Michigan",83624,15.83636277,13243,MO
21,Maryland,95,"Harlan County, Kentucky",28400,15.83450704,4497,MD
56,Wyoming,13,"Fremont County, Wyoming",40755,15.83118636,6452,WY
17,Kansas,203,"Woodford County, Illinois",39106,15.82877308,6190,KS
5,California,107,"Phillips County, Arkansas",20391,15.82560934,3227,CA
21,Maryland,161,"Mason County, Kentucky",17296,15.8186864,2736,MD
18,Kentucky,17,"Cass County, Indiana",38476,15.81765256,6086,KY
39,Pennsylvania,83,"Knox County, Ohio",61004,15.8120779,9646,PA
8,Delaware,75,"Logan County, Colorado",21928,15.81083546,3467,DE
28,Nebraska,101,"Newton County, Mississippi",21663,15.81036791,3425,NE
1,Alabama,119,"Sumter County, Alabama",13341,15.80841016,2109,AL
26,Missouri,33,"Chippewa County, Michigan",38586,15.80625097,6099,MO
21,Maryland,99,"Hart County, Kentucky",18441,15.80174611,2914,MD
21,Maryland,69,"Fleming County, Kentucky",14544,15.80033003,2298,MD
55,Wyoming,21,"Columbia County, Wisconsin",56607,15.80016606,8944,WY
1,Alabama,79,"Lawrence County, Alabama",33586,15.79824927,5306,AL
46,Vermont,13,"Brown County, South Dakota",38060,15.7961114,6012,VT
48,Washington,419,"Shelby County, Texas",25725,15.79397473,4063,WA
28,Nebraska,139,"Tippah County, Mississippi",22054,15.79305341,3483,NE
31,New Jersey,13,"Box Butte County, Nebraska",11310,15.7913351,1786,NJ
55,Wyoming,117,"Sheboygan County, Wisconsin",115226,15.78810338,18192,WY
47,Virginia,45,"Dyer County, Tennessee",38054,15.78809061,6008,VA
28,Nebraska,25,"Clay County, Mississippi",20279,15.78480201,3201,NE
13,Idaho,79,"Crawford County, Georgia",12539,15.7827578,1979,ID
39,Pennsylvania,93,"Lorain County, Ohio",303152,15.77855333,47833,PA
8,Delaware,11,"Bent County, Colorado",5895,15.77608142,930,DE
19,Louisiana,61,"Dubuque County, Iowa",95906,15.77377849,15128,LA
21,Maryland,43,"Carter County, Kentucky",27326,15.77252434,4310,MD
34,North Carolina,3,"Bergen County, New Jersey",926330,15.76684335,146053,NC
39,Pennsylvania,147,"Seneca County, Ohio",55929,15.76463016,8817,PA
21,Maryland,85,"Grayson County, Kentucky",26001,15.76093227,4098,MD
5,California,43,"Drew County, Arkansas",18740,15.75773746,2953,CA
42,South Dakota,119,"Union County, Pennsylvania",44958,15.75692869,7084,SD
27,Montana,161,"Waseca County, Minnesota",19076,15.75277836,3005,MT
51,Wyoming,53,"Dinwiddie County, Virginia",28110,15.75240128,4428,WY
12,Hawaii,5,"Bay County, Florida",175353,15.74595245,27611,HI
37,Oklahoma,35,"Catawba County, North Carolina",154610,15.74413039,24342,OK
13,Idaho,299,"Ware County, Georgia",35723,15.74335862,5624,ID
18,Kentucky,129,"Posey County, Indiana",25567,15.7429499,4025,KY
13,Idaho,19,"Berrien County, Georgia",19019,15.74215258,2994,ID
26,Missouri,45,"Eaton County, Michigan",108341,15.74011685,17053,MO
48,Washington,73,"Cherokee County, Texas",51167,15.73865968,8053,WA
35,North Dakota,35,"Otero County, New Mexico",65318,15.72920175,10274,ND
18,Kentucky,99,"Marshall County, Indiana",46962,15.72335079,7384,KY
39,Pennsylvania,153,"Summit County, Ohio",541847,15.72141213,85186,PA
28,Nebraska,77,"Lawrence County, Mississippi",12586,15.71587478,1978,NE
48,Washington,349,"Navarro County, Texas",48118,15.71345442,7561,WA
47,Virginia,69,"Hardeman County, Tennessee",26253,15.71249,4125,VA
39,Pennsylvania,169,"Wayne County, Ohio",115371,15.70411975,18118,PA
47,Virginia,173,"Union County, Tennessee",19096,15.69962296,2998,VA
17,Kansas,27,"Clinton County, Illinois",37929,15.69511456,5953,KS
41,South Carolina,45,"Malheur County, Oregon",30551,15.69506726,4795,SC
48,Washington,235,"Irion County, Texas",1644,15.69343066,258,WA
22,Massachusetts,59,"LaSalle Parish, Louisiana",14899,15.69232834,2338,MA
39,Pennsylvania,51,"Fulton County, Ohio",42485,15.68788984,6665,PA
13,Idaho,131,"Grady County, Georgia",25243,15.68751733,3960,ID
22,Massachusetts,117,"Washington Parish, Louisiana",46556,15.68648509,7303,MA
26,Missouri,61,"Houghton County, Michigan",36660,15.68466994,5750,MO
37,Oklahoma,163,"Sampson County, North Carolina",63873,15.68268282,10017,OK
55,Wyoming,31,"Douglas County, Wisconsin",43799,15.6807233,6868,WY
22,Massachusetts,127,"Winn Parish, Louisiana",14855,15.67822282,2329,MA
18,Kentucky,77,"Jefferson County, Indiana",32453,15.67497612,5087,KY
5,California,53,"Grant County, Arkansas",18054,15.66965769,2829,CA
47,Virginia,141,"Putnam County, Tennessee",73810,15.66860859,11565,VA
72,Wyoming,15,"Arroyo Municipio, Puerto Rico",19018,15.66410769,2979,WY
21,Maryland,59,"Daviess County, Kentucky",98173,15.66214743,15376,MD
47,Virginia,75,"Haywood County, Tennessee",18248,15.66199036,2858,VA
1,Alabama,69,"Houston County, Alabama",103534,15.66055595,16214,AL
21,Maryland,115,"Johnson County, Kentucky",23350,15.65738758,3656,MD
36,Ohio,73,"Orleans County, New York",42204,15.65728367,6608,OH
18,Kentucky,155,"Switzerland County, Indiana",10500,15.65714286,1644,KY
18,Kentucky,35,"Delaware County, Indiana",117335,15.65176631,18365,KY
21,Maryland,131,"Leslie County, Kentucky",10997,15.64972265,1721,MD
21,Maryland,233,"Webster County, Kentucky",13357,15.63973946,2089,MD
39,Pennsylvania,131,"Pike County, Ohio",28396,15.63952669,4441,PA
45,Utah,5,"Allendale County, South Carolina",9838,15.63325879,1538,UT
21,Maryland,35,"Calloway County, Kentucky",38106,15.6300845,5956,MD
13,Idaho,55,"Chattooga County, Georgia",25241,15.62933323,3945,ID
13,Idaho,171,"Lamar County, Georgia",18114,15.62879541,2831,ID
37,Oklahoma,7,"Anson County, North Carolina",26135,15.62655443,4084,OK
72,Wyoming,137,"Toa Baja Municipio, Puerto Rico",85242,15.62492668,13319,WY
55,Wyoming,17,"Chippewa County, Wisconsin",63209,15.62277524,9875,WY
51,Wyoming,670,"Hopewell city, Virginia",22279,15.62009067,3480,WY
25,Mississippi,23,"Plymouth County, Massachusetts",503681,15.61960844,78673,MS
21,Maryland,219,"Todd County, Kentucky",12524,15.61801341,1956,MD
18,Kentucky,37,"Dubois County, Indiana",42291,15.61798018,6605,KY
19,Louisiana,121,"Madison County, Iowa",15644,15.61621069,2443,LA
37,Oklahoma,127,"Nash County, North Carolina",94722,15.6151686,14791,OK
37,Oklahoma,181,"Vance County, North Carolina",44829,15.61489215,7000,OK
18,Kentucky,183,"Whitley County, Indiana",33330,15.61356136,5204,KY
21,Maryland,11,"Bath County, Kentucky",11978,15.61195525,1870,MD
1,Alabama,121,"Talladega County, Alabama",81437,15.6083844,12711,AL
31,New Jersey,9,"Blaine County, Nebraska",551,15.60798548,86,NJ
72,Wyoming,39,"Ciales Municipio, Puerto Rico",17928,15.60687193,2798,WY
48,Washington,431,"Sterling County, Texas",1346,15.60178306,210,WA
27,Montana,79,"Le Sueur County, Minnesota",27707,15.59533692,4321,MT
48,Washington,109,"Culberson County, Texas",2296,15.59233449,358,WA
37,Oklahoma,1,"Alamance County, North Carolina",155258,15.59082302,24206,OK
47,Virginia,65,"Hamilton County, Tennessee",348121,15.58193846,54244,VA
40,Rhode Island,19,"Carter County, Oklahoma",48442,15.57945584,7547,RI
9,District of Columbia,11,"New London County, Connecticut",273185,15.57442759,42547,DE
20,Maine,5,"Atchison County, Kansas",16633,15.57145434,2590,ME
37,Oklahoma,151,"Randolph County, North Carolina",142370,15.56858889,22165,OK
31,New Jersey,25,"Cass County, Nebraska",25360,15.56782334,3948,NJ
54,Wyoming,21,"Gilmer County, West Virginia",8644,15.55992596,1345,WY
72,Wyoming,7,"Aguas Buenas Municipio, Puerto Rico",27693,15.55988878,4309,WY
42,South Dakota,77,"Lehigh County, Pennsylvania",356756,15.55544966,55495,SD
49,West Virginia,27,"Millard County, Utah",12582,15.54601812,1956,WV
20,Maine,177,"Shawnee County, Kansas",178792,15.54599758,27795,ME
22,Massachusetts,31,"De Soto Parish, Louisiana",26965,15.54236974,4191,MA
18,Kentucky,69,"Huntington County, Indiana",36863,15.5413287,5729,KY
72,Wyoming,151,"Yabucoa Municipio, Puerto Rico",36279,15.53515808,5636,WY
26,Missouri,117,"Montcalm County, Michigan",63004,15.52758555,9783,MO
41,South Carolina,5,"Clackamas County, Oregon",389438,15.52288169,60452,SC
55,Wyoming,73,"Marathon County, Wisconsin",135177,15.51965201,20979,WY
21,Maryland,3,"Allen County, Kentucky",20355,15.51952837,3159,MD
18,Kentucky,61,"Harrison County, Indiana",39230,15.51873566,6088,KY
27,Montana,147,"Steele County, Minnesota",36523,15.51625003,5667,MT
5,California,71,"Johnson County, Arkansas",25930,15.51484767,4023,CA
48,Washington,179,"Gray County, Texas",22983,15.511465,3565,WA
13,Idaho,145,"Harris County, Georgia",32776,15.51134977,5084,ID
21,Maryland,103,"Henry County, Kentucky",15455,15.50954384,2397,MD
72,Wyoming,123,"Salinas Municipio, Puerto Rico",30114,15.50441655,4669,WY
48,Washington,359,"Oldham County, Texas",2071,15.49975857,321,WA
40,Rhode Island,101,"Muskogee County, Oklahoma",70224,15.49897471,10884,RI
20,Maine,187,"Stanton County, Kansas",2149,15.49557934,333,ME
31,New Jersey,177,"Washington County, Nebraska",20257,15.4909414,3138,NJ
1,Alabama,15,"Calhoun County, Alabama",116648,15.48847816,18067,AL
15,Indiana,3,"Honolulu County, Hawaii",984178,15.47789119,152330,IN
45,Utah,11,"Barnwell County, South Carolina",22098,15.47651371,3420,UT
39,Pennsylvania,63,"Hancock County, Ohio",75428,15.47568542,11673,PA
48,Washington,237,"Jack County, Texas",8946,15.47060139,1384,WA
45,Utah,61,"Lee County, South Carolina",18461,15.47045122,2856,UT
40,Rhode Island,123,"Pontotoc County, Oklahoma",38055,15.46971489,5887,RI
42,South Dakota,11,"Berks County, Pennsylvania",413965,15.46821591,64033,SD
39,Pennsylvania,3,"Allen County, Ohio",105196,15.46731815,16271,PA
8,Delaware,93,"Park County, Colorado",16189,15.46729261,2504,DE
37,Oklahoma,153,"Richmond County, North Carolina",46046,15.46496981,7121,OK
39,Pennsylvania,101,"Marion County, Ohio",65943,15.46335472,10197,PA
38,Oregon,77,"Richland County, North Dakota",16317,15.46240118,2523,OR
13,Idaho,11,"Banks County, Georgia",18336,15.46138743,2835,ID
5,California,19,"Clark County, Arkansas",22751,15.45866116,3517,CA
26,Missouri,75,"Jackson County, Michigan",159759,15.4445133,24674,MO
31,New Jersey,119,"Madison County, Nebraska",35111,15.44245393,5422,NJ
48,Washington,481,"Wharton County, Texas",41264,15.4420318,6372,WA
20,Maine,169,"Saline County, Kansas",55735,15.43374899,8602,ME
18,Kentucky,143,"Scott County, Indiana",23783,15.43119035,3670,KY
21,Maryland,195,"Pike County, Kentucky",63434,15.43021093,9788,MD
24,Minnesota,5,"Baltimore County, Maryland",822959,15.43017331,126984,MN
1,Alabama,31,"Coffee County, Alabama",50884,15.42331578,7848,AL
28,Nebraska,145,"Union County, Mississippi",27811,15.42195534,4289,NE
26,Missouri,159,"Van Buren County, Michigan",75351,15.4158538,11616,MO
72,Wyoming,1,"Adjuntas Municipio, Puerto Rico",18962,15.41504061,2923,WY
18,Kentucky,173,"Warrick County, Indiana",60995,15.41273875,9401,KY
12,Hawaii,33,"Escambia County, Florida",306327,15.41065593,47207,HI
17,Kansas,133,"Monroe County, Illinois",33539,15.40892692,5168,KS
21,Maryland,101,"Henderson County, Kentucky",46396,15.40218984,7146,MD
8,Delaware,99,"Prowers County, Colorado",12235,15.39844708,1884,DE
13,Idaho,195,"Madison County, Georgia",28232,15.39387929,4346,ID
21,Maryland,223,"Trimble County, Kentucky",8783,15.39337356,1352,MD
36,Ohio,53,"Madison County, New York",72427,15.38514642,11143,OH
21,Maryland,129,"Lee County, Kentucky",7119,15.38137379,1095,MD
22,Massachusetts,25,"Catahoula Parish, Louisiana",10247,15.38011125,1576,MA
21,Maryland,73,"Franklin County, Kentucky",49778,15.37426172,7653,MD
42,South Dakota,133,"York County, Pennsylvania",439660,15.37301551,67589,SD
22,Massachusetts,37,"East Feliciana Parish, Louisiana",19855,15.36640645,3051,MA
33,New York,13,"Merrimack County, New Hampshire",147262,15.35834092,22617,NY
31,New Jersey,141,"Platte County, Nebraska",32642,15.35751486,5013,NJ
13,Idaho,189,"McDuffie County, Georgia",21582,15.35538875,3314,ID
34,North Carolina,1,"Atlantic County, New Jersey",275376,15.35427924,42282,NC
30,New Hampshire,49,"Lewis and Clark County, Montana",65357,15.35260186,10034,NH
18,Kentucky,47,"Franklin County, Indiana",22935,15.35208197,3521,KY
25,Mississippi,21,"Norfolk County, Massachusetts",687721,15.3505564,105569,MS
47,Virginia,11,"Bradley County, Tennessee",102062,15.35047324,15667,VA
23,Michigan,1,"Androscoggin County, Maine",107393,15.34923133,16484,MI
42,South Dakota,49,"Erie County, Pennsylvania",279858,15.3459969,42947,SD
36,Ohio,93,"Schenectady County, New York",154796,15.34471175,23753,OH
13,Idaho,255,"Spalding County, Georgia",63873,15.34451177,9801,ID
45,Utah,25,"Chesterfield County, South Carolina",46192,15.34248355,7087,UT
46,Vermont,127,"Union County, South Dakota",14842,15.34159817,2277,VT
51,Wyoming,730,"Petersburg city, Virginia",32123,15.33480684,4926,WY
37,Oklahoma,61,"Duplin County, North Carolina",59453,15.32975628,9114,OK
34,North Carolina,41,"Warren County, New Jersey",107226,15.32930446,16437,NC
45,Utah,49,"Hampton County, South Carolina",20473,15.32750452,3138,UT
36,Ohio,119,"Westchester County, New York",967315,15.32437727,148235,OH
55,Wyoming,81,"Monroe County, Wisconsin",45274,15.3156337,6934,WY
9,District of Columbia,3,"Hartford County, Connecticut",896943,15.31502002,137367,DE
24,Minnesota,43,"Washington County, Maryland",149270,15.30582167,22847,MN
29,Nevada,155,"Pemiscot County, Missouri",17837,15.30526434,2730,NV
1,Alabama,103,"Morgan County, Alabama",119786,15.30395873,18332,AL
17,Kansas,119,"Madison County, Illinois",267356,15.30393932,40916,KS
29,Nevada,63,"DeKalb County, Missouri",12782,15.30276952,1956,NV
20,Maine,59,"Franklin County, Kansas",25753,15.29918844,3940,ME
25,Mississippi,5,"Bristol County, Massachusetts",552763,15.29841903,84564,MS
51,Wyoming,195,"Wise County, Virginia",40530,15.29731063,6200,WY
53,Wyoming,17,"Douglas County, Washington",39599,15.29331549,6056,WY
26,Missouri,87,"Lapeer County, Michigan",88235,15.29325098,13494,MO
13,Idaho,315,"Wilcox County, Georgia",8972,15.29201962,1372,ID
13,Idaho,47,"Catoosa County, Georgia",65375,15.28718929,9994,ID
36,Ohio,51,"Livingston County, New York",64801,15.28371476,9904,OH
18,Kentucky,103,"Miami County, Indiana",36211,15.28264892,5534,KY
18,Kentucky,23,"Clinton County, Indiana",32835,15.28247297,5018,KY
42,South Dakota,99,"Perry County, Pennsylvania",45677,15.27464588,6977,SD
13,Idaho,107,"Emanuel County, Georgia",22731,15.26109718,3469,ID
47,Virginia,129,"Morgan County, Tennessee",21794,15.25649261,3325,VA
48,Washington,17,"Bailey County, Texas",7126,15.25399944,1087,WA
39,Pennsylvania,79,"Jackson County, Ohio",32854,15.25232848,5011,PA
4,Arkansas,23,"Santa Cruz County, Arizona",47073,15.2507807,7179,AR
1,Alabama,47,"Dallas County, Alabama",42154,15.24884946,6428,AL
9,District of Columbia,9,"New Haven County, Connecticut",862224,15.24685001,131462,DE
13,Idaho,113,"Fayette County, Georgia",108655,15.24458147,16564,ID
72,Wyoming,33,"Cata?o Municipio, Puerto Rico",26680,15.24362819,4067,WY
8,Delaware,97,"Pitkin County, Colorado",17420,15.24110218,2655,DE
22,Massachusetts,23,"Cameron Parish, Louisiana",6706,15.24008351,1022,MA
22,Massachusetts,29,"Concordia Parish, Louisiana",20449,15.23790894,3116,MA
13,Idaho,303,"Washington County, Georgia",20785,15.23694972,3167,ID
47,Virginia,111,"Macon County, Tennessee",22761,15.2365889,3468,VA
18,Kentucky,91,"LaPorte County, Indiana",111280,15.22915169,16947,KY
46,Vermont,29,"Codington County, South Dakota",27750,15.22882883,4226,VT
40,Rhode Island,125,"Pottawatomie County, Oklahoma",71136,15.22717049,10832,RI
21,Maryland,127,"Lawrence County, Kentucky",15821,15.22659756,2409,MD
28,Nebraska,153,"Wayne County, Mississippi",20564,15.22077417,3130,NE
53,Wyoming,35,"Kitsap County, Washington",255441,15.21956146,38877,WY
37,Oklahoma,165,"Scotland County, North Carolina",35932,15.21763331,5468,OK
40,Rhode Island,73,"Kingfisher County, Oklahoma",15302,15.21369756,2328,RI
26,Missouri,99,"Macomb County, Michigan",854689,15.21337001,130027,MO
47,Virginia,159,"Smith County, Tennessee",19136,15.21216555,2911,VA
27,Montana,135,"Roseau County, Minnesota",15615,15.20973423,2375,MT
18,Kentucky,31,"Decatur County, Indiana",26240,15.19817073,3988,KY
19,Louisiana,155,"Pottawattamie County, Iowa",93213,15.19423256,14163,LA
49,West Virginia,41,"Sevier County, Utah",20871,15.19333046,3171,WV
39,Pennsylvania,137,"Putnam County, Ohio",34184,15.19131758,5193,PA
37,Oklahoma,129,"New Hanover County, North Carolina",213091,15.19022389,32369,OK
36,Ohio,91,"Saratoga County, New York",223774,15.18541028,33981,OH
18,Kentucky,73,"Jasper County, Indiana",33448,15.17579526,5076,KY
21,Maryland,71,"Floyd County, Kentucky",38649,15.17244948,5864,MD
27,Montana,105,"Nobles County, Minnesota",21687,15.17037857,3290,MT
25,Mississippi,9,"Essex County, Massachusetts",763849,15.16831206,115863,MS
28,Nebraska,127,"Simpson County, Mississippi",27401,15.16732966,4156,NE
18,Kentucky,145,"Shelby County, Indiana",44441,15.1639252,6739,KY
13,Idaho,167,"Johnson County, Georgia",9794,15.16234429,1485,ID
4,Arkansas,17,"Navajo County, Arizona",107656,15.15660994,16317,AR
13,Idaho,259,"Stewart County, Georgia",5868,15.14996592,889,ID
17,Kansas,201,"Winnebago County, Illinois",290439,15.14844769,43997,KS
29,Nevada,175,"Randolph County, Missouri",25135,15.14223195,3806,NV
20,Maine,193,"Thomas County, Kansas",7925,15.14195584,1200,ME
47,Virginia,151,"Scott County, Tennessee",22043,15.13859275,3337,VA
40,Rhode Island,15,"Caddo County, Oklahoma",29495,15.13815901,4465,RI
28,Nebraska,113,"Pike County, Mississippi",40075,15.13412352,6065,NE
29,Nevada,31,"Cape Girardeau County, Missouri",77606,15.12898487,11741,NV
22,Massachusetts,9,"Avoyelles Parish, Louisiana",41389,15.12720771,6261,MA
19,Louisiana,129,"Mills County, Iowa",14862,15.12582425,2248,LA
13,Idaho,115,"Floyd County, Georgia",96169,15.12545623,14546,ID
40,Rhode Island,47,"Garfield County, Oklahoma",62192,15.1225238,9405,RI
47,Virginia,81,"Hickman County, Tennessee",24283,15.12169007,3672,VA
54,Wyoming,59,"Mingo County, West Virginia",25931,15.12089777,3921,WY
8,Delaware,87,"Morgan County, Colorado",28359,15.12042033,4288,DE
47,Virginia,169,"Trousdale County, Tennessee",7884,15.11922882,1192,VA
26,Missouri,49,"Genesee County, Michigan",415874,15.11852148,62874,MO
29,Nevada,71,"Franklin County, Missouri",101828,15.11372118,15390,NV
21,Maryland,239,"Woodford County, Kentucky",25317,15.11237508,3826,MD
48,Washington,105,"Crockett County, Texas",3699,15.11219248,559,WA
34,North Carolina,25,"Monmouth County, New Jersey",629185,15.1109769,95076,NC
13,Idaho,87,"Decatur County, Georgia",27378,15.10702024,4136,ID
37,Oklahoma,109,"Lincoln County, North Carolina",79578,15.1059338,12021,OK
34,North Carolina,19,"Hunterdon County, New Jersey",126250,15.1049505,19070,NC
